movie,genre
142733,7
142740,10
142742,10
142742,14
142744,10
142746,10
142746,12
142746,14
142746,15
142751,6
142751,16
142754,5
142754,7
142754,15
142756,7
142758,17
142761,7
142763,5
142763,12
142765,7
142767,7
142770,4
142775,1
142778,7
142780,7
142780,13
142780,16
142780,17
142782,7
142788,10
142788,12
142791,4
142791,7
142791,13
142793,7
142797,7
142799,7
142799,12
142799,15
142803,5
142803,7
142805,0
142805,5
142807,0
142807,4
142809,7
142809,12
142809,15
142811,10
142811,15
142813,7
142815,7
142817,0
142817,5
142817,7
142819,4
142819,7
142819,13
142821,4
142821,13
142823,5
142823,15
142827,7
142827,13
142829,4
142829,7
142831,4
142833,4
142835,4
142835,7
142835,13
142839,4
142839,7
142839,13
142839,15
142841,7
142841,13
142843,0
142843,2
142843,4
142843,8
142845,6
142847,2
142847,16
142849,2
142849,4
142853,1
142853,2
142853,4
142855,6
142857,7
142859,7
142859,13
142861,7
142861,8
142863,1
142863,7
142863,14
142865,7
142867,0
142867,5
142867,7
142869,4
142871,4
142873,4
142875,4
142875,7
142875,13
142877,7
142877,14
142877,15
142879,7
142879,13
142881,12
142881,15
142883,7
142883,15
142887,7
142887,15
142889,0
142889,1
142889,6
142889,7
142891,7
142891,13
142893,17
142895,7
142897,17
142899,7
142903,5
142903,7
142903,12
142903,15
142905,8
142907,10
142907,12
142907,15
142909,15
142915,4
142917,4
142919,8
142921,0
142921,1
142921,5
142921,7
142923,0
142923,5
142923,7
142925,10
142927,7
142927,13
142929,4
142929,7
142929,13
142931,10
142933,10
142933,14
142935,10
142939,14
142939,15
142941,0
142941,1
142941,14
142943,0
142943,14
142943,15
142945,14
142947,10
142949,10
142949,14
142951,4
142953,6
142955,0
142955,5
142955,7
142955,12
142955,15
142961,4
142961,5
142961,15
142963,4
142965,7
142967,7
142969,4
142969,7
142971,7
142971,10
142973,6
142975,0
142975,10
142983,12
142983,15
142985,7
142989,6
142989,7
142989,13
142991,7
142993,7
142997,2
142997,4
142999,10
142999,15
143001,5
143003,7
143003,13
143005,4
143005,7
143009,7
143011,7
143015,7
143017,12
143017,15
143019,7
143023,6
143025,7
143027,4
143027,12
143029,4
143031,4
143031,7
143031,13
143033,4
143035,1
143035,4
143035,14
143037,4
143037,7
143037,13
143039,4
143039,7
143041,4
143041,7
143041,13
143045,7
143047,15
143049,7
143055,0
143055,1
143055,4
143055,14
143057,0
143057,7
143061,7
143061,13
143063,4
143065,6
143069,6
143071,10
143076,7
143078,7
143078,12
143082,10
143082,15
143089,7
143091,0
143091,1
143091,10
143098,5
143098,15
143105,7
143105,13
143111,5
143111,7
143113,4
143113,7
143113,13
143115,7
143117,10
143117,15
143119,10
143126,7
143128,8
143130,12
143130,13
143137,0
143137,15
143141,15
143154,4
143154,7
143160,7
143164,7
143164,13
143166,7
143166,13
143168,7
143170,7
143170,12
143170,15
143174,0
143180,0
143180,7
143180,15
143183,0
143183,5
143183,7
143185,10
143187,0
143187,5
143192,7
143194,10
143197,10
143197,14
143199,7
143199,13
143203,7
143207,1
143207,4
143207,8
143209,0
143209,10
143209,14
143215,5
143215,7
143215,15
143219,7
143225,15
143231,7
143233,7
143237,7
143237,13
143239,7
143239,13
143243,7
143245,2
143245,8
143247,6
143249,6
143251,5
143251,7
143253,6
143255,12
143255,14
143255,15
143257,4
143257,7
143261,0
143261,7
143263,5
143263,7
143265,0
143265,4
143265,14
143267,8
143267,10
143267,14
143271,7
143275,6
143277,6
143279,0
143279,5
143279,7
143281,6
143287,6
143291,1
143295,17
143299,6
143307,0
143307,1
143311,4
143315,4
143317,7
143319,4
143321,5
143321,7
143321,12
143323,0
143327,5
143331,5
143337,6
143339,6
143341,0
143341,7
143345,0
143345,1
143345,8
143345,14
143347,0
143347,8
143347,14
143355,0
143355,1
143355,8
143361,0
143361,4
143361,8
143361,14
143363,15
143365,7
143365,14
143365,15
143367,7
143367,15
143369,5
143369,7
143371,1
143371,6
143373,10
143377,6
143377,7
143379,10
143379,12
143379,15
143381,0
143381,1
143383,1
143383,7
143385,7
143385,15
143391,1
143393,4
143397,5
143397,10
143397,15
143401,7
143404,7
143406,7
143412,4
143416,4
143418,7
143418,12
143418,15
143422,7
143424,6
143428,4
143428,14
143430,7
143430,13
143432,0
143432,7
143432,15
143436,4
143436,7
143436,8
143438,7
143438,13
143442,6
143446,7
143448,0
143450,7
143450,13
143450,15
143452,7
143456,0
143456,4
143456,5
143458,7
143458,12
143458,15
143462,6
143464,7
143466,4
143466,10
143468,6
143470,0
143470,5
143470,15
143472,0
143472,10
143472,15
143474,7
143474,16
143476,6
143482,4
143482,5
143486,14
143496,10
143500,5
143500,7
143500,15
143502,7
143506,0
143506,1
143506,2
143506,7
143506,8
143508,4
143508,7
143508,13
143511,6
143513,6
143515,4
143515,13
143517,7
143517,13
143519,6
143523,1
143523,7
143525,4
143525,7
143527,4
143527,7
143529,7
143531,7
143533,0
143537,6
143543,6
143545,2
143545,7
143545,13
143547,7
143547,13
143549,7
143553,10
143553,15
143555,4
143559,4
143559,5
143559,8
143561,0
143561,15
143563,10
143571,6
143575,0
143575,14
143575,15
143577,4
143577,7
143579,4
143579,13
143581,4
143581,13
143583,4
143585,7
143585,15
143587,10
143587,14
143587,15
143589,0
143589,1
143595,7
143599,7
143601,7
143601,13
143603,4
143603,13
143613,7
143615,0
143615,5
143615,7
143617,4
143621,0
143621,15
143623,7
143625,0
143625,1
143625,5
143627,4
143627,13
143629,5
143629,7
143631,5
143631,7
143633,10
143635,4
143637,7
143637,15
143639,6
143641,6
143643,4
143643,5
143645,4
143647,7
143647,15
143649,7
143651,4
143653,4
143655,7
143657,10
143657,15
143659,0
143659,14
143661,7
143661,10
143661,14
143663,7
143668,7
143681,4
143681,17
143683,4
143685,10
143687,10
143689,10
143691,10
143693,4
143693,7
143695,7
143699,4
143699,5
143699,7
143699,13
143703,7
143703,15
143705,7
143705,13
143707,4
143707,10
143707,15
143713,7
143715,4
143715,5
143717,4
143717,13
143719,4
143721,6
143723,7
143723,13
143725,4
143729,4
143731,7
143731,13
143733,7
143735,7
143741,7
143745,7
143749,4
143749,7
143751,7
143753,7
143755,7
143757,7
143759,7
143759,13
143763,7
143767,4
143769,1
143773,7
143775,4
143777,4
143777,5
143777,7
143777,15
143779,7
143779,12
143781,4
143781,5
143781,7
143785,4
143787,4
143789,4
143795,4
143797,4
143799,4
143801,4
143805,4
143807,4
143807,7
143813,4
143813,13
143821,4
143823,4
143827,4
143829,4
143831,4
143833,4
143833,7
143835,7
143835,8
143835,10
143835,14
143845,4
143845,7
143849,4
143853,4
143857,7
143861,14
143863,0
143863,7
143866,4
143866,13
143868,4
143868,7
143868,13
143870,4
143870,13
143872,7
143872,13
143874,5
143874,8
143874,10
143874,15
143876,7
143878,0
143878,10
143878,15
143880,0
143880,1
143880,15
143882,0
143882,7
143882,15
143884,7
143886,4
143888,7
143890,2
143892,6
143894,6
143896,6
143898,2
143898,4
143900,12
143900,15
143902,4
143904,0
143904,7
143906,0
143906,5
143906,7
143910,7
143910,8
143914,6
143919,0
143919,5
143919,7
143921,5
143921,7
143921,15
143925,7
143925,13
143930,4
143930,7
143932,7
143935,7
143935,15
143937,7
143944,5
143946,5
143946,7
143957,10
143959,10
143959,15
143961,10
143965,10
143969,4
143974,7
143976,7
143976,13
143978,7
143980,10
143980,15
143982,4
143982,13
143984,7
143984,16
143986,7
143988,7
143988,15
143990,7
143992,7
143994,4
143998,5
143998,7
143998,10
143998,12
143998,15
144003,10
144003,15
144005,10
144008,10
144008,15
144013,4
144013,13
144015,7
144015,13
144020,5
144020,12
144020,15
144022,6
144029,0
144029,15
144031,6
144031,16
144033,4
144033,13
144035,7
144035,13
144037,7
144042,10
144046,0
144046,7
144046,17
144048,7
144050,0
144050,2
144052,10
144052,15
144058,1
144058,7
144060,4
144060,6
144062,6
144064,6
144066,10
144066,15
144068,10
144068,15
144070,10
144070,14
144072,7
144072,10
144072,12
144072,15
144074,6
144082,7
144084,10
144084,15
144088,7
144092,5
144092,7
144094,17
144096,5
144096,7
144098,7
144098,15
144100,7
144100,15
144108,7
144128,7
144128,16
144132,10
144134,14
144134,15
144136,0
144136,1
144136,5
144136,15
144138,4
144138,7
144140,4
144146,10
144146,15
144148,6
144150,6
144152,4
144152,13
144154,7
144162,4
144162,7
144162,15
144164,0
144164,5
144164,15
144168,7
144170,15
144172,10
144176,7
144176,13
144176,15
144182,0
144182,5
144182,7
144184,15
144186,10
144188,4
144188,7
144190,6
144192,6
144194,5
144194,7
144194,15
144196,10
144196,14
144198,6
144200,4
144200,7
144202,0
144206,4
144206,7
144208,1
144208,6
144210,6
144212,0
144212,5
144212,15
144214,10
144216,1
144216,4
144216,8
144218,4
144218,7
144220,7
144222,4
144224,10
144226,1
144226,4
144226,8
144226,14
144228,14
144228,15
144230,14
144234,1
144234,5
144240,15
144242,4
144244,17
144246,17
144248,7
144248,13
144250,6
144254,4
144254,7
144254,15
144260,0
144260,4
144260,15
144262,4
144262,13
144264,0
144264,5
144264,15
144266,10
144266,15
144268,10
144270,4
144270,7
144272,15
144274,0
144274,15
144276,0
144276,7
144276,13
144278,0
144278,15
144280,7
144280,10
144286,0
144288,10
144290,0
144290,7
144290,15
144292,10
144294,7
144294,10
144294,15
144296,10
144296,15
144298,7
144298,8
144300,0
144300,7
144302,0
144302,7
144302,15
144304,5
144304,7
144306,4
144306,7
144308,10
144308,15
144310,0
144312,0
144312,7
144316,0
144318,5
144318,7
144320,0
144320,4
144322,0
144322,5
144324,0
144324,1
144324,4
144324,5
144324,7
144324,13
144324,15
144326,7
144326,12
144326,15
144328,7
144328,14
144328,15
144330,4
144332,12
144332,15
144334,0
144334,4
144334,5
144336,10
144338,0
144338,4
144338,5
144338,7
144338,13
144340,0
144340,15
144342,0
144342,15
144344,0
144344,1
144344,5
144344,7
144346,0
144348,0
144348,7
144350,0
144350,1
144350,7
144350,8
144350,14
144352,0
144352,5
144352,7
144354,0
144354,8
144354,10
144356,0
144356,7
144356,16
144358,7
144358,13
144360,4
144360,14
144360,15
144362,5
144362,15
144364,0
144364,5
144366,0
144366,1
144366,4
144366,14
144368,0
144368,12
144368,15
144370,0
144370,5
144370,7
144370,12
144372,0
144372,7
144374,12
144376,8
144376,14
144378,7
144378,15
144380,0
144380,7
144382,4
144384,0
144384,7
144384,15
144386,0
144386,4
144388,10
144388,15
144390,0
144390,5
144390,7
144390,15
144392,0
144394,0
144394,5
144394,15
144396,0
144396,5
144396,15
144398,0
144398,15
144400,0
144400,5
144402,0
144402,5
144402,15
144404,0
144404,7
144406,15
144408,0
144408,5
144410,4
144410,17
144412,10
144412,15
144414,5
144416,7
144416,10
144416,15
144418,4
144418,13
144420,15
144422,0
144422,7
144424,4
144424,7
144426,1
144426,14
144426,15
144428,5
144428,15
144430,7
144432,0
144432,5
144432,13
144434,10
144436,0
144436,4
144438,0
144438,12
144440,15
144444,5
144444,12
144444,15
144450,0
144450,4
144452,4
144452,7
144460,7
144464,7
144466,7
144466,10
144466,15
144468,6
144468,7
144470,15
144472,0
144472,7
144474,15
144476,7
144476,13
144480,8
144482,7
144482,10
144482,14
144484,4
144484,7
144486,4
144488,10
144490,12
144492,0
144492,7
144492,13
144494,4
144494,10
144494,13
144494,15
144496,5
144496,7
144498,10
144498,15
144500,14
144500,15
144502,10
144502,15
144504,7
144504,15
144506,0
144506,7
144508,0
144508,1
144510,7
144510,12
144510,15
144512,10
144512,15
144514,0
144514,4
144514,15
144516,12
144518,7
144518,15
144520,0
144520,5
144520,15
144522,0
144522,10
144522,15
144524,5
144524,12
144524,15
144526,10
144530,7
144530,15
144532,0
144532,5
144534,15
144536,0
144536,4
144538,0
144538,15
144540,7
144540,14
144540,15
144542,0
144542,5
144542,15
144544,7
144544,12
144546,0
144546,4
144546,15
144548,4
144548,13
144550,12
144550,15
144552,0
144552,5
144552,15
144554,0
144554,5
144554,7
144554,15
144556,10
144556,12
144560,4
144560,7
144562,0
144562,7
144562,15
144564,0
144564,15
144566,5
144566,7
144566,15
144568,10
144568,15
144570,0
144570,4
144572,5
144572,10
144572,12
144574,0
144574,4
144576,0
144576,4
144576,7
144576,15
144578,0
144578,5
144582,0
144582,15
144584,5
144584,7
144584,12
144584,15
144586,0
144586,7
144586,12
144586,15
144588,7
144588,15
144590,0
144590,7
144590,15
144592,0
144592,5
144592,12
144592,15
144594,0
144594,1
144594,4
144594,7
144596,0
144596,7
144596,15
144598,0
144598,15
144600,0
144600,7
144604,0
144604,5
144604,15
144606,4
144606,5
144606,7
144606,13
144606,15
144608,0
144608,5
144608,15
144610,0
144610,4
144610,13
144612,4
144612,5
144612,7
144614,7
144616,6
144618,6
144620,1
144620,4
144620,10
144624,10
144624,14
144624,15
144626,7
144626,16
144628,6
144632,6
144636,7
144636,14
144640,7
144640,15
144642,0
144642,5
144644,5
144644,15
144646,0
144646,10
144648,4
144650,10
144654,7
144656,7
144658,4
144660,7
144662,7
144664,1
144666,4
144668,5
144668,7
144668,15
144670,6
144672,12
144672,14
144672,15
144676,10
144678,6
144678,16
144682,4
144686,4
144688,0
144688,8
144688,13
144688,15
144690,4
144692,0
144692,14
144694,4
144696,4
144698,4
144698,7
144698,13
144700,7
144700,12
144700,15
144702,10
144704,7
144706,0
144706,7
144706,8
144708,10
144708,15
144710,6
144710,7
144712,6
144714,7
144714,15
144716,4
144718,10
144718,15
144722,7
144722,13
144722,15
144724,5
144724,7
144724,15
144728,15
144730,0
144730,1
144730,7
144730,16
144734,4
144734,10
144734,14
144736,4
144736,13
144738,4
144744,15
144746,4
144746,10
144748,10
144750,7
144750,13
144752,4
144754,5
144754,7
144754,15
144756,7
144756,10
144756,12
144756,15
144758,0
144758,7
144758,15
144760,0
144760,15
144762,10
144764,5
144764,7
144764,12
144766,10
144768,7
144768,15
144770,4
144774,6
144778,15
144780,7
144780,15
144782,10
144782,14
144782,15
144784,7
144786,7
144786,13
144788,1
144788,13
144788,16
144790,17
144792,7
144792,13
144796,17
144798,0
144800,0
144800,1
144802,17
144806,17
144808,1
144810,7
144810,17
144812,5
144812,7
144812,10
144814,5
144814,7
144816,12
144818,7
144818,16
144822,7
144828,14
144834,7
144836,7
144838,4
144838,13
144842,7
144844,7
144848,7
144850,7
144850,15
144852,5
144858,6
144860,6
144862,7
144862,16
144864,1
144864,7
144864,13
144864,16
144866,4
144868,4
144870,0
144870,1
144870,17
144874,1
144874,7
144876,1
144880,17
144886,7
144890,0
144894,10
144898,4
144898,7
144902,5
144902,7
144902,9
144902,15
144906,0
144906,7
144910,7
144910,16
144914,10
144914,16
144918,7
144920,7
144920,13
144922,7
144922,16
144924,7
144924,14
144926,4
144928,4
144930,4
144932,4
144932,6
144934,4
144934,10
144936,4
144938,6
144940,0
144940,4
144940,7
144940,15
144942,10
144950,4
144956,6
144960,7
144962,1
144962,2
144964,7
144966,7
144966,8
144966,12
144968,6
144968,7
144970,7
144972,6
144974,6
144976,10
144976,17
144978,7
144978,13
144980,7
144980,13
144982,10
144982,15
144984,4
144984,7
144984,13
144986,8
144986,14
144988,7
144988,8
144988,14
144992,7
144994,6
145004,10
145008,10
145010,10
145012,10
145012,14
145014,10
145014,15
145016,10
145020,1
145020,2
145020,4
145022,2
145024,6
145026,7
145026,16
145028,1
145028,4
145028,7
145028,8
145030,7
145032,7
145034,7
145034,8
145034,13
145038,7
145042,15
145044,7
145046,7
145048,10
145048,15
145050,4
145054,7
145056,10
145056,14
145058,4
145058,13
145060,10
145062,8
145064,5
145064,7
145066,4
145070,10
145070,12
145070,15
145072,7
145072,13
145078,8
145078,10
145078,14
145080,2
145080,10
145080,12
145082,1
145082,2
145082,8
145084,0
145084,5
145084,7
145084,15
145086,0
145086,10
145088,0
145088,4
145088,13
145092,7
145092,15
145094,10
145096,2
145098,7
145100,5
145100,7
145100,12
145102,0
145102,7
145104,7
145110,7
145112,7
145114,7
145116,15
145120,4
145126,5
145126,7
145126,13
145130,7
145132,7
145136,0
145136,15
145138,7
145140,7
145142,10
145142,15
145144,0
145144,1
145144,5
145144,7
145146,0
145146,1
145146,4
145146,5
145150,4
145150,7
145150,15
145152,12
145152,15
145158,0
145158,15
145160,0
145160,5
145162,10
145164,7
145164,10
145164,15
145168,2
145168,4
145170,2
145172,2
145172,8
145174,2
145176,2
145178,2
145180,2
145182,2
145184,2
145186,2
145188,2
145190,2
145192,2
145194,2
145196,2
145198,2
145200,2
145202,2
145204,2
145206,2
145208,2
145212,7
145212,10
145216,7
145218,1
145218,2
145220,0
145220,10
145220,15
145222,15
145226,10
145226,14
145226,15
145228,10
145230,10
145230,15
145232,5
145232,7
145232,10
145232,15
145235,10
145235,15
145237,10
145237,14
145240,4
145240,13
145242,6
145244,0
145246,0
145246,4
145250,0
145250,7
145252,0
145255,0
145260,4
145260,10
145262,4
145262,17
145264,7
145269,7
145275,0
145275,15
145277,10
145279,10
145281,10
145281,12
145281,15
145283,6
145285,0
145285,10
145285,15
145290,12
145290,15
145296,0
145296,13
145299,7
145301,15
145303,0
145303,14
145303,15
145307,4
145307,13
145309,0
145309,17
145312,0
145315,0
145315,5
145315,7
145315,12
145315,15
145317,5
145317,7
145324,4
145326,7
145330,14
145333,0
145333,15
145335,6
145340,4
145342,7
145344,7
145344,12
145344,15
145346,7
145346,15
145348,14
145350,10
145356,4
145358,1
145358,4
145360,10
145362,7
145364,0
145364,5
145364,15
145372,10
145372,15
145374,0
145374,5
145374,15
145376,10
145376,13
145376,15
145378,10
145378,15
145380,0
145380,1
145380,7
145382,15
145384,5
145384,15
145386,10
145388,7
145388,13
145388,15
145390,7
145394,10
145396,0
145396,1
145398,4
145400,10
145402,0
145402,1
145404,17
145406,17
145408,7
145410,7
145412,7
145412,13
145414,7
145418,7
145420,10
145420,12
145422,10
145426,4
145428,17
145430,0
145432,17
145434,17
145442,4
145442,17
145444,4
145444,17
145446,4
145448,4
145452,4
145454,4
145456,10
145462,4
145464,4
145466,0
145466,14
145468,10
145470,16
145474,0
145474,7
145476,7
145478,8
145478,10
145482,7
145484,7
145484,16
145487,10
145489,4
145489,13
145491,4
145491,7
145493,0
145493,1
145493,4
145493,14
145496,2
145496,4
145498,7
145500,7
145502,6
145504,6
145506,7
145506,15
145508,6
145510,7
145510,10
145510,15
145512,7
145514,7
145518,15
145520,10
145520,14
145522,0
145522,10
145522,14
145522,15
145524,0
145524,10
145524,14
145524,15
145532,4
145534,4
145538,4
145546,4
145554,4
145556,4
145556,5
145558,17
145564,4
145564,5
145566,4
145568,1
145568,17
145570,15
145572,10
145574,10
145576,15
145578,4
145578,10
145582,4
145584,10
145584,15
145586,0
145586,17
145590,10
145592,7
145592,10
145592,12
145596,4
145596,7
145598,5
145598,7
145598,13
145600,10
145600,14
145602,4
145604,7
145606,4
145606,13
145606,14
145614,0
145614,1
145616,1
145624,1
145624,8
145626,0
145626,1
145636,5
145656,10
145660,10
145664,0
145664,1
145664,5
145664,15
145666,7
145666,10
145666,12
145668,17
145670,10
145672,10
145672,12
145674,17
145680,17
145682,0
145682,1
145682,5
145690,5
145690,7
145690,15
145694,7
145694,12
145696,10
145696,14
145700,0
145700,14
145702,10
145702,12
145706,4
145712,7
145712,13
145722,0
145722,5
145722,10
145722,15
145724,14
145726,7
145726,15
145728,6
145731,1
145733,1
145737,7
145739,7
145741,7
145743,6
145745,5
145745,7
145747,5
145747,7
145751,6
145753,6
145755,6
145759,0
145759,14
145759,15
145761,14
145761,15
145765,5
145769,4
145769,10
145771,4
145771,10
145773,0
145773,1
145773,16
145775,6
145783,1
145783,7
145783,8
145785,7
145785,15
145787,10
145787,14
145789,0
145793,0
145793,14
145797,0
145799,0
145799,14
145823,0
145823,10
145823,15
145831,10
145831,12
145837,13
145839,7
145841,10
145843,10
145849,17
145857,10
145857,14
145857,15
145859,4
145859,14
145865,1
145865,7
145869,4
145869,7
145871,4
145871,13
145881,5
145881,7
145881,12
145881,15
145893,7
145893,16
145895,5
145895,7
145897,0
145899,4
145901,1
145901,4
145905,6
145911,7
145913,7
145915,10
145917,7
145919,7
145921,7
145923,10
145925,0
145925,4
145925,5
145925,12
145927,7
145929,0
145929,4
145931,0
145931,4
145937,7
145939,4
145941,4
145943,15
145947,7
145947,13
145949,7
145951,0
145951,15
145953,7
145955,10
145958,4
145960,10
145960,14
145960,15
145964,7
145972,4
145972,7
145972,13
145974,4
145974,7
145976,4
145978,6
145980,5
145980,12
145980,15
145988,7
145988,16
145992,4
145992,7
145992,8
145994,4
145996,4
145996,10
146000,1
146000,7
146002,1
146002,4
146004,0
146004,5
146006,4
146006,5
146008,4
146012,7
146014,4
146014,13
146016,7
146016,13
146018,7
146020,6
146022,4
146022,7
146022,13
146024,4
146024,13
146024,17
146028,5
146028,12
146030,4
146030,8
146030,11
146030,13
146032,7
146034,7
146034,16
146036,4
146036,13
146038,4
146038,7
146038,8
146040,4
146046,7
146050,0
146050,1
146052,8
146052,10
146052,14
146054,5
146054,10
146054,15
146056,5
146056,7
146056,15
146060,7
146064,0
146068,5
146068,7
146068,15
146074,7
146074,13
146076,7
146076,13
146078,4
146078,10
146084,4
146088,4
146096,4
146110,7
146110,13
146114,7
146114,13
146120,10
146120,13
146122,4
146122,7
146122,13
146124,0
146124,10
146124,12
146124,13
146126,4
146126,13
146128,7
146128,10
146128,15
146132,4
146134,4
146136,7
146138,13
146140,4
146140,7
146140,13
146142,10
146144,12
146144,15
146146,0
146146,7
146146,13
146148,4
146148,7
146148,13
146152,0
146152,13
146154,0
146154,7
146154,10
146156,0
146156,1
146156,14
146158,7
146162,0
146162,7
146162,10
146164,7
146164,13
146170,7
146170,13
146172,10
146172,13
146172,15
146178,7
146182,4
146182,13
146184,4
146190,0
146194,0
146194,15
146196,6
146198,4
146206,4
146206,7
146208,7
146208,12
146208,15
146210,4
146212,7
146214,10
146224,7
146224,13
146230,7
146230,13
146232,0
146232,4
146232,7
146232,13
146234,7
146234,13
146238,7
146242,4
146244,4
146244,7
146244,13
146252,0
146254,0
146254,5
146254,7
146260,4
146260,13
146262,0
146262,14
146264,0
146264,1
146264,16
146266,6
146266,7
146268,10
146279,6
146283,5
146283,7
146285,0
146285,4
146285,7
146289,0
146291,10
146295,0
146295,15
146297,4
146297,7
146297,10
146301,4
146301,13
146305,2
146305,4
146305,7
146305,8
146305,13
146305,14
146307,10
146309,0
146309,1
146309,2
146311,7
146313,6
146317,7
146323,0
146323,1
146323,16
146325,5
146325,7
146325,15
146327,0
146327,5
146329,7
146329,12
146329,13
146331,7
146337,7
146337,15
146339,10
146342,6
146342,16
146346,6
146348,4
146348,13
146352,7
146356,4
146358,7
146358,13
146360,13
146374,4
146374,13
146378,7
146378,8
146378,13
146384,7
146384,13
146392,7
146392,13
146396,7
146396,13
146402,0
146402,7
146402,15
146412,0
146414,0
146414,1
146417,6
146419,6
146421,6
146423,7
146423,15
146427,2
146427,4
146427,12
146433,7
146433,13
146433,15
146435,6
146435,7
146437,6
146441,6
146443,4
146443,7
146443,13
146449,10
146452,7
146455,7
146455,8
146457,4
146459,7
146461,7
146468,4
146468,13
146470,0
146472,5
146472,7
146477,7
146477,13
146479,4
146479,13
146481,4
146489,0
146489,1
146489,7
146491,0
146491,1
146491,8
146493,7
146493,13
146501,7
146509,7
146511,4
146511,10
146511,13
146515,4
146515,12
146517,7
146517,13
146520,7
146520,13
146523,10
146526,10
146526,15
146530,0
146530,10
146532,0
146532,15
146536,15
146538,0
146538,10
146540,7
146544,7
146548,0
146548,7
146552,6
146556,4
146558,17
146560,12
146562,7
146562,16
146564,7
146566,7
146566,15
146566,16
146568,0
146570,10
146574,7
146576,5
146576,7
146576,13
146578,1
146578,15
146580,0
146580,10
146580,14
146580,15
146586,5
146586,7
146586,15
146590,15
146595,7
146600,4
146600,7
146604,4
146604,7
146604,13
146606,14
146606,15
146612,4
146612,5
146612,15
146614,4
146614,7
146620,7
146620,13
146624,4
146632,0
146632,7
146632,13
146634,4
146636,4
146636,7
146636,13
146638,4
146638,7
146640,6
146642,1
146642,7
146642,15
146648,6
146650,7
146652,6
146654,4
146654,7
146656,7
146658,7
146660,7
146660,13
146662,1
146662,2
146662,4
146664,4
146664,7
146664,13
146666,7
146666,13
146668,4
146670,4
146672,4
146674,4
146674,14
146676,7
146676,15
146678,6
146680,0
146680,5
146680,15
146682,6
146684,2
146684,4
146688,8
146688,12
146688,15
146694,10
146696,7
146700,8
146702,2
146704,7
146712,7
146714,7
146716,7
146718,15
146720,7
146722,5
146722,15
146724,7
146726,4
146728,4
146730,0
146730,7
146730,15
146732,0
146732,7
146732,15
146736,7
146742,7
146748,4
146750,4
146750,13
146754,4
146760,7
146762,4
146762,7
146764,4
146766,7
146768,14
146768,15
146772,7
146774,4
146786,7
146804,4
146804,7
146804,13
146820,10
146832,16
146836,10
146836,12
146836,15
146838,7
146838,13
146842,7
146848,7
146850,7
146854,4
146856,7
146864,4
146864,7
146864,13
146866,7
146870,4
146870,7
146872,4
146874,4
146876,6
146878,4
146890,17
146896,7
146896,13
146900,0
146900,15
146902,10
146904,4
146904,7
146908,15
146910,4
146910,7
146910,13
146914,6
146916,6
146918,4
146920,4
146920,7
146922,7
146924,7
146924,10
146924,12
146924,15
146926,12
146926,14
146926,15
146928,7
146930,4
146930,13
146932,7
146936,7
146942,4
146944,4
146946,4
146948,4
146950,4
146950,7
146954,4
146958,4
146970,4
146978,4
146982,4
146984,4
146986,4
146990,4
146992,4
146992,7
146992,8
146994,7
146996,7
146998,6
147002,7
147002,13
147004,4
147004,5
147006,4
147006,7
147008,7
147010,7
147010,8
147010,13
147014,4
147014,7
147014,13
147016,4
147016,13
147018,1
147018,4
147022,4
147024,7
147024,13
147026,4
147028,5
147028,7
147030,7
147030,15
147033,6
147033,15
147035,7
147037,4
147041,7
147041,13
147043,7
147045,1
147045,7
147047,4
147047,13
147049,5
147049,7
147049,15
147051,7
147051,8
147051,10
147051,12
147051,15
147053,0
147053,7
147055,4
147055,13
147057,0
147057,1
147057,16
147060,4
147062,4
147062,7
147064,12
147066,5
147068,0
147068,1
147070,7
147074,17
147076,16
147078,7
147082,1
147082,7
147084,1
147086,12
147090,1
147090,7
147090,17
147092,4
147094,4
147094,13
147096,7
147098,7
147102,6
147104,6
147108,6
147112,6
147122,7
147124,6
147126,6
147128,7
147132,4
147132,7
147132,16
147134,4
147136,4
147138,4
147140,7
147142,4
147146,0
147146,5
147152,0
147156,0
147156,15
147166,0
147166,5
147166,7
147170,0
147170,5
147170,7
147172,0
147172,5
147172,7
147178,7
147180,7
147182,10
147182,14
147184,7
147184,13
147190,1
147192,7
147194,1
147194,4
147194,13
147196,4
147196,13
147198,4
147200,4
147200,13
147202,4
147202,8
147202,13
147204,4
147204,7
147206,0
147206,7
147206,15
147208,1
147210,1
147212,2
147214,4
147216,0
147216,1
147220,4
147220,13
147224,5
147224,7
147224,13
147230,4
147230,13
147232,4
147234,1
147236,4
147236,5
147238,0
147238,1
147240,4
147244,4
147244,8
147244,13
147246,2
147248,1
147248,7
147248,13
147248,14
147252,6
147258,0
147258,5
147258,7
147260,2
147260,4
147260,14
147262,4
147264,4
147266,7
147268,0
147268,1
147268,7
147268,16
147270,4
147270,13
147272,4
147276,4
147278,7
147278,13
147280,4
147282,4
147290,1
147290,7
147290,16
147292,7
147292,16
147294,0
147294,5
147294,15
147296,7
147298,0
147298,5
147298,15
147300,5
147300,12
147302,4
147302,5
147302,7
147304,2
147304,8
147306,4
147306,7
147306,13
147308,7
147308,13
147310,0
147312,0
147312,15
147314,4
147316,4
147320,4
147322,7
147322,13
147324,0
147324,1
147326,5
147326,12
147328,5
147330,5
147332,4
147332,7
147336,7
147336,16
147340,10
147342,10
147342,12
147342,15
147344,10
147346,10
147348,0
147348,10
147348,14
147348,15
147350,10
147352,10
147352,14
