movieid,tagid,score
38886,829,0.7305
38886,846,0.9552499999999999
38886,909,0.666
38886,916,0.09999999999999998
38886,1016,0.35075
38886,1061,0.47524999999999995
38886,1104,0.8592500000000001
38886,1123,0.901
38992,268,0.30274999999999996
38992,400,0.903
38992,421,0.97325
38992,472,0.919
38994,28,0.9657500000000001
38994,107,0.7629999999999999
38994,731,0.9435
38994,897,0.9415
39183,7,0.21725
39183,8,0.28174999999999994
39183,9,0.16575
39183,28,0.78575
39183,75,0.46825000000000006
39183,107,0.3155
39183,120,0.72825
39183,129,0.3135
39183,138,0.93675
39183,155,0.12824999999999998
39183,176,0.26525
39183,194,0.63
39183,198,0.07224999999999998
39183,215,0.197
39183,253,0.63725
39183,296,0.5035
39183,348,0.9105000000000001
39183,425,0.9735
39183,430,0.1275
39183,440,0.9630000000000001
39183,466,0.55425
39183,471,0.40075000000000005
39183,496,0.9742500000000001
39183,517,0.9177500000000001
39183,518,0.95
39183,557,0.91675
39183,605,0.5015
39183,613,0.9742500000000001
39183,614,0.9857499999999999
39183,625,0.8454999999999999
39183,641,0.615
39183,682,0.255
39183,684,0.08024999999999999
39183,732,0.1775
39183,773,0.41874999999999996
39183,791,0.8620000000000001
39183,792,0.4395
39183,828,0.9319999999999999
39183,840,0.4625
39183,863,0.6155
39183,871,0.7869999999999999
39183,883,0.57425
39183,909,0.786
39183,977,0.67225
39183,1032,0.34724999999999995
39183,1107,0.14024999999999999
39231,38,0.05575000000000002
39231,155,0.3055
39231,173,0.12
39231,230,0.3155
39231,278,0.41200000000000003
39231,292,0.8067500000000001
39231,307,0.33099999999999996
39231,471,0.36475
39231,600,0.8354999999999999
39231,613,0.62975
39231,864,0.813
39231,865,0.83775
39231,985,0.5115
39231,986,0.50275
39234,261,0.8380000000000001
39234,262,0.8827499999999999
39234,263,0.43200000000000005
39234,354,0.21999999999999997
39234,599,0.068
39234,613,0.22599999999999998
39234,653,0.8765000000000001
39234,654,0.8915
39234,762,0.30500000000000005
39234,763,0.14300000000000002
39234,774,0.374
39234,807,0.39475000000000005
39234,838,0.784
39234,929,0.10675000000000001
39234,1047,0.84575
39234,1116,0.9677500000000001
39292,6,0.89775
39292,140,0.93675
39292,155,0.10775000000000001
39292,191,0.90575
39292,192,0.877
39292,237,0.8939999999999999
39292,249,0.46799999999999997
39292,338,0.8222499999999999
39292,471,0.43100000000000005
39292,508,0.927
39292,509,0.95425
39292,582,0.9644999999999999
39292,651,0.4595
39292,798,0.9670000000000001
39292,800,0.9730000000000001
39292,818,0.8222499999999999
39292,999,0.56875
39292,1008,0.8832500000000001
39292,1019,0.7922499999999999
39292,1024,0.70775
39292,1047,0.7475
39292,1055,0.526
39292,1091,0.8685
39307,110,0.8385
39307,523,0.9937499999999999
39307,588,0.21425
39307,805,0.06974999999999998
39381,87,0.96025
39381,169,0.986
39381,298,0.9157500000000001
39381,475,0.87825
39381,587,0.40049999999999997
39381,682,0.8667499999999999
39381,838,0.83325
39381,1070,0.9617500000000001
39381,1084,0.9837499999999999
39381,1107,0.9722500000000001
39398,52,0.8205
39398,56,0.91225
39398,214,0.99475
39398,659,0.9590000000000001
39398,835,0.84575
39398,877,0.9770000000000001
39398,928,0.9984999999999999
39400,97,0.70775
39400,175,0.526
39400,435,0.98275
39400,585,0.50075
39400,931,0.853
39400,1058,0.33475
39408,70,0.88225
39408,107,0.99675
39408,818,0.8505
39408,847,0.9252499999999999
39414,107,0.8865000000000001
39414,113,0.614
39414,612,0.9312499999999999
39414,729,0.35175
39414,807,0.32525000000000004
39414,819,0.20950000000000002
39419,6,0.44375
39419,8,0.62575
39419,107,0.954
39419,113,0.8200000000000001
39419,331,0.8305
39419,582,0.42874999999999996
39419,675,0.57925
39419,682,0.86425
39419,728,0.821
39419,828,0.27425
39419,905,0.9119999999999999
39419,988,0.063
39419,1019,0.09799999999999998
39421,339,0.11975000000000002
39421,503,0.9937499999999999
39421,732,0.966
39421,801,0.99075
39421,1014,0.9955
39427,54,0.32525000000000004
39427,163,0.15550000000000003
39427,265,0.6175
39427,325,0.8879999999999999
39427,821,0.935
39427,823,0.96425
39427,985,0.85375
39427,986,0.63825
39427,995,0.9864999999999999
39427,996,0.9675
39427,1049,0.79725
39427,1050,0.9259999999999999
39435,56,0.2025
39435,103,0.09999999999999998
39435,175,0.782
39435,302,0.56825
39435,313,0.63525
39435,414,0.75275
39435,417,0.28800000000000003
39435,528,0.363
39435,648,0.21725
39435,895,0.6215
39435,960,0.642
39435,966,0.23175
39435,971,0.7715000000000001
39435,1001,0.97725
39435,1005,0.9039999999999999
39435,1006,0.9452499999999999
39435,1063,0.48524999999999996
39441,704,0.98725
39441,826,0.69925
39441,862,0.9975
39444,138,0.8125
39444,200,0.251
39444,286,0.8294999999999999
39444,296,0.907
39444,313,0.73325
39444,335,0.9059999999999999
39444,387,0.4345
39444,505,0.138
39444,629,0.521
39444,650,0.9962500000000001
39444,704,0.614
39444,719,0.31999999999999995
39444,1019,0.12674999999999997
39444,1021,0.9275
39444,1061,0.54075
39446,102,0.10449999999999998
39446,168,0.92825
39446,220,0.72325
39446,258,0.5055
39446,267,0.73975
39446,406,0.956
39446,456,0.94475
39446,458,0.9755
39446,522,0.9830000000000001
39446,652,0.6725
39446,718,0.52625
39446,795,0.45225000000000004
39446,796,0.36275
39446,878,0.1925
39446,901,0.9312499999999999
39446,903,0.978
39446,967,0.47024999999999995
39446,999,0.9217500000000001
39446,1034,0.9432499999999999
39446,1050,0.9784999999999999
39449,78,0.51625
39449,235,0.372
39449,452,0.41400000000000003
39449,613,0.534
39449,671,0.9047499999999999
39449,704,0.8685
39449,781,0.2415
39449,863,0.8772500000000001
39449,911,0.47550000000000003
39659,46,0.8527499999999999
39659,253,0.6545
39659,368,0.28574999999999995
39659,540,0.8009999999999999
39659,571,0.29425
39659,982,0.7695000000000001
39659,991,0.43374999999999997
39703,268,0.36875
39703,323,0.92825
39703,331,0.9697499999999999
39703,499,0.9664999999999999
39768,417,0.52375
39768,611,0.4525
39768,864,0.80125
39768,1096,0.9804999999999999
39777,34,0.9755
39777,584,0.99
39779,34,0.99325
39796,57,0.8915
39796,643,0.905
39796,824,0.4525
39869,5,0.88425
39869,307,0.26325
39869,625,0.85025
39869,728,0.867
39869,798,0.9045000000000001
39869,812,0.68875
39869,835,0.656
39869,928,0.982
39869,981,0.345
39869,1024,0.8055000000000001
39886,354,0.9195
39886,540,0.9285000000000001
39886,679,0.9297500000000001
39886,715,0.3365
39886,840,0.526
39886,863,0.12025000000000002
40010,517,0.31525000000000003
40010,628,0.8187500000000001
40010,792,0.6365
40010,1074,0.559
40033,64,0.9824999999999999
40033,294,0.8939999999999999
40033,623,0.80975
40033,664,0.4685
40033,1092,0.5345
40033,1112,0.8634999999999999
40148,155,0.15350000000000003
40148,164,0.23399999999999999
40148,220,0.49075
40148,268,0.61025
40148,368,0.65125
40148,422,0.25375000000000003
40148,424,0.9059999999999999
40148,691,0.44525000000000003
40148,824,0.43799999999999994
40148,1091,0.7709999999999999
40226,43,0.57725
40226,45,0.58025
40226,93,0.19974999999999998
40226,522,0.29500000000000004
40226,576,0.7225
40226,862,0.994
40226,1127,0.9592499999999999
40226,1128,0.9835
40278,9,0.17149999999999999
40278,22,0.8380000000000001
40278,69,0.86375
40278,107,0.9532499999999999
40278,135,0.394
40278,508,0.63025
40278,560,0.92075
40278,651,0.9355
40278,732,0.5205
40278,1024,0.57825
40278,1047,0.553
40278,1096,0.98675
40337,570,0.9897499999999999
40337,847,0.99125
40339,11,0.49824999999999997
40339,43,0.9572499999999999
40339,44,0.64825
40339,45,0.77125
40339,64,0.9877499999999999
40339,106,0.16225
40339,172,0.681
40339,235,0.34450000000000003
40339,244,0.9950000000000001
40339,278,0.9272499999999999
40339,332,0.121
40339,385,0.346
40339,397,0.8972500000000001
40339,417,0.53275
40339,785,0.77275
40339,919,0.39875000000000005
40339,931,0.69575
40339,971,0.8422499999999999
40339,1007,0.97
40342,545,0.88975
40342,705,0.45599999999999996
40342,1117,0.354
40412,67,0.70375
40412,86,0.5195
40412,168,0.8507499999999999
40412,169,0.9577500000000001
40412,172,0.90825
40412,276,0.6105
40412,312,0.7525
40412,329,0.48224999999999996
40412,331,0.8
40412,374,0.14600000000000002
40412,475,0.8652500000000001
40412,540,0.8452500000000001
40412,645,0.66675
40412,682,0.32725000000000004
40412,850,0.83975
40412,929,0.2025
40412,930,0.32825000000000004
40412,931,0.90625
40412,985,0.25149999999999995
40412,1082,0.81925
40412,1085,0.83925
40414,110,0.8847499999999999
40414,210,0.97875
40414,402,0.9225000000000001
40414,411,0.9237500000000001
40414,433,0.94225
40414,513,0.8907499999999999
40414,676,0.45675
40414,1047,0.877
40414,1096,0.9802500000000001
40414,1120,0.9464999999999999
40491,297,0.9177500000000001
40491,540,0.9095
40491,569,0.43074999999999997
40491,610,0.9850000000000001
40491,682,0.46699999999999997
40491,850,0.58825
40491,921,0.5995
40574,331,0.8025
40574,431,0.04275000000000001
40574,507,0.9924999999999999
40574,686,0.241
40574,687,0.66425
40574,732,0.28125
40581,210,0.488
40581,417,0.8775
40581,503,0.9570000000000001
40581,513,0.7557499999999999
40581,863,0.68
40581,865,0.97275
40581,931,0.7275
40581,1013,0.9359999999999999
40583,22,0.6925
40583,82,0.8919999999999999
40583,107,0.8007500000000001
40583,155,0.184
40583,173,0.9412499999999999
40583,182,0.8565
40583,192,0.96275
40583,211,0.51725
40583,240,0.9924999999999999
40583,242,0.9595
40583,249,0.35424999999999995
40583,250,0.8452500000000001
40583,258,0.97325
40583,361,0.77075
40583,401,0.806
40583,570,0.85625
40583,611,0.49975
40583,649,0.9824999999999999
40583,679,0.69325
40583,737,0.98675
40583,767,0.7785
40583,799,0.9764999999999999
40583,800,0.9844999999999999
40583,913,0.53825
40583,929,0.45499999999999996
40583,1020,0.84425
40583,1024,0.8107500000000001
40583,1119,0.9982500000000001
40586,140,0.8952500000000001
40586,230,0.35850000000000004
40586,289,0.8414999999999999
40586,291,0.9815
40586,325,0.7617499999999999
40586,516,0.32799999999999996
40586,829,0.74325
40586,995,0.98925
40591,79,0.9225000000000001
40591,140,0.9312499999999999
40591,412,0.715
40591,551,0.366
40591,829,0.7655000000000001
40614,17,0.065
40614,28,0.875
40614,196,0.84375
40614,200,0.3075
40614,312,0.26425
40614,545,0.7777499999999999
40614,807,0.65525
40614,813,0.37975000000000003
40614,838,0.58675
40614,850,0.59375
40614,1051,0.9744999999999999
40614,1084,0.715
40617,195,0.94275
40617,240,0.43775
40617,285,0.68275
40617,339,0.19474999999999998
40617,516,0.913
40617,547,0.65425
40617,608,0.9015
40617,839,0.61375
40617,882,0.92875
40617,1038,0.7809999999999999
40617,1039,0.33599999999999997
40629,3,0.98675
40629,10,0.8005
40629,21,0.9095
40629,22,0.9770000000000001
40629,107,0.87225
40629,164,0.7005
40629,201,0.8540000000000001
40629,212,0.7225
40629,215,0.3395
40629,230,0.189
40629,278,0.3085
40629,323,0.58
40629,374,0.58925
40629,383,0.20375
40629,465,0.34325000000000006
40629,466,0.54025
40629,471,0.27975000000000005
40629,509,0.22549999999999998
40629,574,0.95025
40629,613,0.8625
40629,614,0.9352499999999999
40629,670,0.16525
40629,774,0.899
40629,809,0.8795
40629,846,0.8274999999999999
40629,863,0.7742500000000001
40629,864,0.9517500000000001
40629,1091,0.8494999999999999
40723,86,0.35850000000000004
40723,87,0.8707499999999999
40723,88,0.82175
40723,95,0.22575
40723,164,0.22525
40723,276,0.531
40723,457,0.57275
40723,739,0.6715
40723,763,0.29425
40723,766,0.3165
40723,767,0.49550000000000005
40723,807,0.4285
40723,903,0.9092499999999999
40723,999,0.70775
40723,1020,0.84125
40723,1085,0.8182499999999999
40723,1090,0.20425
40732,101,0.11649999999999999
40732,145,0.7525
40732,193,0.11575000000000002
40732,218,0.9830000000000001
40732,276,0.691
40732,339,0.08775
40732,355,0.44425000000000003
40732,446,0.6665
40732,457,0.581
40732,522,0.9915
40732,664,0.7965
40732,763,0.23625000000000002
40732,792,0.581
40732,807,0.32399999999999995
40732,882,0.937
40732,883,0.39575000000000005
40732,982,0.5305
40732,998,0.8845000000000001
40732,999,0.8799999999999999
40732,1020,0.95275
40732,1050,0.521
40732,1084,0.75275
40732,1128,0.17575000000000002
40752,995,0.9822500000000001
40752,996,0.9764999999999999
40815,22,0.9890000000000001
40815,29,0.8652500000000001
40815,107,0.9837499999999999
40815,113,0.98875
40815,132,0.9252499999999999
40815,147,0.9717499999999999
40815,215,0.08174999999999999
40815,235,0.93825
40815,239,0.1725
40815,283,0.10749999999999998
40815,285,0.8340000000000001
40815,299,0.5095
40815,322,0.9470000000000001
40815,347,0.9964999999999999
40815,374,0.7757499999999999
40815,377,0.8972500000000001
40815,378,0.9910000000000001
40815,406,0.9617500000000001
40815,414,0.43775
40815,435,0.42974999999999997
40815,436,0.547
40815,454,0.98125
40815,464,0.65425
40815,492,0.9857499999999999
40815,535,0.9125000000000001
40815,588,0.8342499999999999
40815,611,0.71975
40815,623,0.9835
40815,637,0.9337500000000001
40815,684,0.37450000000000006
40815,788,0.25075000000000003
40815,901,0.7195
40815,1016,0.68325
40815,1092,0.8314999999999999
40815,1112,0.8660000000000001
40815,1115,0.99725
40819,7,0.36624999999999996
40819,25,0.8320000000000001
40819,28,0.5625
40819,110,0.7967500000000001
40819,133,0.9822500000000001
40819,134,0.9292499999999999
40819,135,0.99125
40819,138,0.837
40819,155,0.08950000000000002
40819,329,0.9132499999999999
40819,331,0.7762500000000001
40819,434,0.24425000000000002
40819,470,0.8779999999999999
40819,536,0.8927499999999999
40819,613,0.813
40819,629,0.45925000000000005
40819,684,0.9365000000000001
40819,685,0.8620000000000001
40819,686,0.7255
40819,687,0.96925
40819,717,0.41700000000000004
40819,763,0.236
40819,792,0.3125
40819,813,0.685
40819,1035,0.76475
40819,1047,0.82175
40826,37,0.8447499999999999
40826,109,0.6265
40826,166,0.929
40826,229,0.22849999999999998
40826,323,0.48575
40826,331,0.30774999999999997
40826,354,0.46775
40826,364,0.3395
40826,412,0.521
40826,425,0.498
40826,471,0.30900000000000005
40826,686,0.93625
40826,846,0.614
40826,849,0.0695
40826,862,0.44075
40826,863,0.18075000000000002
40826,905,0.25025
40851,29,0.9675
40851,43,0.871
40851,107,0.9112499999999999
40851,335,0.535
40851,451,0.1195
40851,901,0.48575
40851,942,0.98
40851,1050,0.472
40870,8,0.74875
40870,155,0.07400000000000001
40870,178,0.89175
40870,235,0.98275
40870,331,0.39749999999999996
40870,385,0.68075
40870,425,0.917
40870,440,0.8029999999999999
40870,471,0.746
40870,518,0.9152499999999999
40870,529,0.52875
40870,540,0.7575000000000001
40870,828,0.66675
40870,829,0.7595000000000001
40870,847,0.31725000000000003
40870,929,0.14175
40887,296,0.8707499999999999
40887,297,0.9884999999999999
40887,641,0.5605
40887,909,0.3025
40946,566,0.57475
40946,833,0.37250000000000005
40946,963,0.9944999999999999
40946,1054,0.21700000000000003
40952,107,0.94875
40952,239,0.08950000000000002
40952,374,0.8685
40952,645,0.616
40952,847,0.9470000000000001
40952,952,0.9997499999999999
40955,8,0.629
40955,107,0.81
40955,371,0.24375000000000002
40955,425,0.61825
40955,518,0.51825
40955,562,0.9435
40955,684,0.58175
40955,808,0.201
40955,1041,0.9942500000000001
40959,128,0.901
40959,141,0.8325
40959,423,0.81575
40959,682,0.7822499999999999
40959,711,0.8935
40962,374,0.9159999999999999
40962,417,0.36150000000000004
40966,109,0.72875
40966,134,0.63075
40966,135,0.744
40966,662,0.10825000000000001
40966,905,0.73925
40973,34,0.99275
40973,276,0.31599999999999995
40973,587,0.4175
40988,10,0.52675
40988,316,0.7729999999999999
40988,523,0.90175
40988,1107,0.9917499999999999
41014,86,0.67225
41014,212,0.867
41014,267,0.8845000000000001
41014,305,0.66
41014,344,0.86825
41014,903,0.96425
41014,982,0.9239999999999999
41014,1020,0.9630000000000001
41014,1095,0.50125
41025,5,0.97675
41025,572,0.41274999999999995
41025,774,0.82125
41136,86,0.6465
41136,168,0.09100000000000003
41136,187,0.25349999999999995
41136,276,0.7925
41136,300,0.9424999999999999
41136,421,0.22575
41136,475,0.66925
41136,498,0.778
41136,612,0.86425
41136,700,0.96925
41136,857,0.84375
41136,1070,0.47
41226,5,0.79525
41226,107,0.9850000000000001
41226,316,0.833
41226,871,0.53425
41285,28,0.94625
41285,155,0.128
41285,192,0.8425
41285,220,0.7275
41285,285,0.614
41285,312,0.30825
41285,554,0.8165
41285,613,0.69825
41285,682,0.8194999999999999
41285,683,0.80525
41285,713,0.887
41285,863,0.493
41285,929,0.34299999999999997
41285,959,0.04425000000000001
41285,1049,0.8
41285,1050,0.847
41336,208,0.7365
41336,847,0.992
41411,331,0.48950000000000005
41411,540,0.3295
41411,734,0.60825
41411,914,0.75475
41411,999,0.7205
41411,1043,0.94275
41411,1044,0.9942500000000001
41411,1056,0.9099999999999999
41411,1094,0.6985
41425,28,0.5025
41425,109,0.9495
41425,540,0.7165
41425,674,0.10425000000000001
41425,828,0.9365000000000001
41425,1123,0.8819999999999999
41527,120,0.22199999999999998
41527,214,0.30125
41527,412,0.74925
41527,570,0.9957499999999999
41527,649,0.95275
41527,764,0.9455
41527,847,0.73325
41527,985,0.9735
41527,1022,0.8775
41566,19,0.8207500000000001
41566,22,0.9717499999999999
41566,29,0.9032500000000001
41566,52,0.3295
41566,53,0.36175
41566,62,0.7185
41566,97,0.29574999999999996
41566,107,0.9710000000000001
41566,113,0.9655
41566,132,0.9452499999999999
41566,155,0.13224999999999998
41566,163,0.03899999999999998
41566,193,0.8680000000000001
41566,204,0.9695
41566,208,0.81325
41566,209,0.62775
41566,302,0.66275
41566,359,0.621
41566,371,0.9644999999999999
41566,374,0.81525
41566,377,0.9795
41566,378,0.99125
41566,454,0.9695
41566,471,0.12375000000000003
41566,588,0.8847499999999999
41566,605,0.364
41566,623,0.97325
41566,690,0.9722500000000001
41566,763,0.18475000000000003
41566,807,0.49950000000000006
41566,818,0.2845
41566,847,0.27525
41566,883,0.71825
41566,895,0.45525000000000004
41566,1007,0.95275
41566,1112,0.9862500000000001
41566,1113,0.9512499999999999
41569,4,0.128
41569,5,0.748
41569,29,0.8972500000000001
41569,98,0.8667499999999999
41569,132,0.9730000000000001
41569,155,0.183
41569,193,0.9395
41569,302,0.84175
41569,304,0.919
41569,307,0.42974999999999997
41569,348,0.62375
41569,466,0.3115
41569,468,0.68375
41569,514,0.1335
41569,521,0.5935
41569,568,0.9497500000000001
41569,584,0.9159999999999999
41569,588,0.43474999999999997
41569,611,0.9355
41569,662,0.53125
41569,663,0.53275
41569,674,0.10899999999999999
41569,752,0.80775
41569,763,0.29300000000000004
41569,816,0.49650000000000005
41569,849,0.9272499999999999
41569,863,0.5755
41569,882,0.63575
41569,895,0.67575
41569,978,0.20700000000000002
41569,982,0.58725
41569,1032,0.7842499999999999
41569,1061,0.3335
41571,21,0.8367500000000001
41571,22,0.95275
41571,86,0.33599999999999997
41571,107,0.9552499999999999
41571,113,0.946
41571,212,0.8514999999999999
41571,323,0.7025
41571,509,0.50525
41571,575,0.7669999999999999
41571,576,0.7537499999999999
41571,613,0.6105
41571,642,0.235
41571,863,0.47075
41571,928,0.66375
41571,998,0.19374999999999998
41571,1116,0.7025
41571,1121,0.72125
41571,1126,0.48724999999999996
41573,210,0.89575
41573,230,0.8122499999999999
41573,256,0.18725000000000003
41573,323,0.7849999999999999
41573,374,0.8872500000000001
41573,414,0.3105
41573,417,0.4595
41573,425,0.65975
41573,464,0.3185
41573,513,0.97875
41573,518,0.42125
41573,613,0.76275
41573,846,0.891
41573,863,0.57375
41585,268,0.98925
41585,393,0.9510000000000001
41585,813,0.82175
41585,850,0.56775
41617,331,0.808
41617,732,0.48275
41617,1015,0.9132499999999999
41627,3,0.54125
41627,22,0.7842499999999999
41627,385,0.27675000000000005
41627,587,0.3365
41627,675,0.74475
41627,873,0.9744999999999999
41699,135,0.7765
41712,412,0.9415
41716,81,0.9884999999999999
41716,82,0.9215
41716,466,0.20224999999999999
41716,512,0.8995
41716,540,0.8587499999999999
41716,650,0.95275
41716,829,0.8572500000000001
41721,64,0.7629999999999999
41721,75,0.41974999999999996
41721,155,0.177
41721,179,0.9924999999999999
41721,540,0.9684999999999999
41721,1037,0.83325
41724,173,0.99675
41724,182,0.9877499999999999
41724,472,0.9815
41753,22,0.8845000000000001
41753,25,0.8507499999999999
41753,42,0.6085
41753,107,0.9515
41753,795,0.8262499999999999
41769,91,0.93425
41769,863,0.62425
41815,323,0.70575
41815,993,0.7869999999999999
41828,164,0.8194999999999999
41828,769,0.873
41828,1121,0.9650000000000001
41831,134,0.5935
41831,323,0.76125
41831,863,0.655
41831,1096,0.9655
41831,1107,0.7375
41863,268,0.73825
41863,277,0.89975
41863,292,0.8972500000000001
41863,298,0.9557500000000001
41863,475,0.70775
41863,537,0.81575
41863,587,0.61875
41863,648,0.9159999999999999
41863,682,0.79375
41863,931,0.964
41863,1107,0.889
41912,417,0.8320000000000001
41912,1002,0.98525
41941,72,0.94075
41941,128,0.8254999999999999
41941,187,0.8307500000000001
41941,268,0.9517500000000001
41941,498,0.9902500000000001
41941,540,0.7145
41941,700,0.9675
41997,8,0.72825
41997,81,0.9857499999999999
41997,82,0.9722500000000001
41997,107,0.948
41997,110,0.8445
41997,150,0.9139999999999999
41997,361,0.8472500000000001
41997,509,0.7947500000000001
41997,525,0.622
41997,570,0.9944999999999999
41997,668,0.891
41997,725,0.5515
41997,728,0.37625
41997,764,0.9179999999999999
41997,769,0.26325
41997,800,0.9515
41997,816,0.11675000000000002
41997,840,0.7947500000000001
41997,847,0.402
41997,850,0.8755
41997,954,0.9117500000000001
41997,1022,0.9757499999999999
41997,1024,0.7867500000000001
41997,1025,0.69075
41997,1032,0.34550000000000003
41997,1047,0.85575
41997,1084,0.9784999999999999
42002,166,0.9722500000000001
42002,196,0.20274999999999999
42002,379,0.515
42002,417,0.34075
42002,505,0.47050000000000003
42002,686,0.94
42002,696,0.549
42002,773,0.122
42002,849,0.83975
42004,209,0.191
42004,235,0.7609999999999999
42004,241,0.8167500000000001
42004,330,0.7325
42004,331,0.63675
42004,335,0.90875
42004,343,0.41374999999999995
42004,375,0.41225
42004,425,0.8585
42004,440,0.7749999999999999
42004,540,0.9212499999999999
42004,612,0.8302499999999999
42004,625,0.70625
42004,693,0.2825
42004,704,0.653
42004,742,0.8945000000000001
42004,792,0.46825000000000006
42004,828,0.7765
42004,829,0.73875
42004,855,0.96675
42004,867,0.9205000000000001
42004,908,0.66725
42004,909,0.8627499999999999
42004,1041,0.9995
42007,129,0.59
42007,201,0.9764999999999999
42007,439,0.9157500000000001
42007,874,0.67075
42007,911,0.50275
42009,204,0.9215
42009,230,0.89625
42009,417,0.5225
42009,513,0.8885000000000001
42011,230,0.9857499999999999
42011,268,0.7435
42011,417,0.8725
42011,505,0.7155
42011,661,0.48175
42011,849,0.92875
42011,857,0.784
42011,901,0.51425
42011,978,0.30974999999999997
42011,984,0.237
42013,230,0.9497500000000001
42013,306,0.9730000000000001
42013,417,0.7545
42015,3,0.9864999999999999
42015,190,0.54825
42015,417,0.27225
42015,895,0.61325
42015,1006,0.73775
42015,1116,0.7702500000000001
42018,5,0.93475
42018,297,0.32875
42018,508,0.78175
42018,625,0.9595
42018,686,0.55275
42018,725,0.70775
42018,728,0.41400000000000003
42018,1047,0.7515000000000001
42018,1121,0.8632500000000001
42021,791,0.9530000000000001
42053,781,0.38049999999999995
42094,212,0.90025
42094,368,0.74
42094,930,0.7677499999999999
42094,949,0.62375
42163,286,0.58475
42163,315,0.43074999999999997
42163,963,0.9957499999999999
42172,513,0.9185000000000001
42197,28,0.53975
42197,141,0.8405
42197,165,0.9944999999999999
42197,286,0.7555000000000001
42197,289,0.7675000000000001
42197,444,0.8592500000000001
42197,682,0.7867500000000001
42197,732,0.10625000000000001
42197,850,0.239
42197,903,0.529
42197,930,0.14475
42213,1121,0.8592500000000001
42217,215,0.64525
42217,374,0.5405
42217,376,0.9552499999999999
42217,540,0.85425
42217,629,0.9655
42217,634,0.96625
42217,936,0.9457500000000001
42285,292,0.586
42285,682,0.60075
42285,725,0.23775000000000002
42285,927,0.907
42285,1034,0.6575
42285,1084,0.48750000000000004
42385,405,0.9817499999999999
42385,769,0.96225
42385,795,0.9277500000000001
42418,86,0.37350000000000005
42418,120,0.7777499999999999
42418,155,0.38625
42418,212,0.9704999999999999
42418,228,0.38225
42418,270,0.8174999999999999
42418,325,0.81525
42418,466,0.9317500000000001
42418,543,0.9777499999999999
42418,611,0.81
42418,614,0.74075
42418,618,0.8200000000000001
42418,639,0.98675
42418,693,0.98
42418,774,0.2885
42418,790,0.47650000000000003
42418,791,0.50925
42418,900,0.08675
42518,210,0.99875
42518,513,0.99875
42556,213,0.61
42556,623,0.95675
42632,169,0.98475
42632,268,0.9039999999999999
42632,312,0.8134999999999999
42632,398,0.658
42632,402,0.8447499999999999
42632,540,0.59175
42632,684,0.16775
42632,813,0.8620000000000001
42632,829,0.58475
42632,838,0.71
42632,850,0.964
42632,971,0.8007500000000001
42632,982,0.96025
42632,995,0.88625
42632,1020,0.87825
42632,1070,0.9970000000000001
42632,1082,0.825
42632,1084,0.97075
42632,1085,0.9675
42634,339,0.514
42681,38,0.026500000000000024
42681,178,0.91225
42681,696,0.9964999999999999
42681,818,0.966
42681,1121,0.9990000000000001
42710,587,0.8452500000000001
42710,732,0.7655000000000001
42710,903,0.9937499999999999
42710,1047,0.849
42718,19,0.9842500000000001
42718,97,0.22825
42718,193,0.31699999999999995
42718,336,0.4095
42718,390,0.8342499999999999
42718,631,0.9764999999999999
42718,769,0.8932500000000001
42718,921,0.525
42718,1052,0.9764999999999999
42718,1084,0.85825
42721,501,0.74525
42721,638,0.55375
42721,732,0.45325000000000004
42721,1067,0.9797499999999999
42721,1069,0.9797499999999999
42721,1075,0.998
42721,1077,0.9007499999999999
42723,19,0.45499999999999996
42723,145,0.9092499999999999
42723,155,0.248
42723,168,0.954
42723,253,0.54125
42723,312,0.8267500000000001
42723,456,0.97525
42723,457,0.7602500000000001
42723,477,0.9632499999999999
42723,522,0.9942500000000001
42723,732,0.61575
42723,850,0.7165
42723,905,0.7797499999999999
42723,956,0.9957499999999999
42723,978,0.4395
42723,1034,0.9702500000000001
42723,1061,0.516
42725,331,0.7645
42725,471,0.25225
42725,628,0.9924999999999999
42725,1074,0.9497500000000001
42725,1076,0.85175
42728,28,0.7597499999999999
42728,107,0.519
42728,614,0.98725
42728,638,0.7325
42728,682,0.173
42728,850,0.2835
42728,863,0.899
42730,7,0.34975
42730,110,0.982
42730,116,0.9095
42730,227,0.9132499999999999
42730,348,0.4545
42730,388,0.9007499999999999
42730,470,0.07974999999999999
42730,548,0.9212499999999999
42730,835,0.8202499999999999
42730,959,0.9975
42730,1047,0.9802500000000001
42732,254,0.5045
42732,399,0.1305
42732,417,0.182
42732,863,0.51175
42732,1003,0.7595000000000001
42734,64,0.9875
42734,204,0.71525
42734,220,0.631
42734,230,0.5235
42734,244,0.984
42734,371,0.9355
42734,558,0.589
42734,715,0.32975
42734,770,0.41000000000000003
42734,894,0.06724999999999998
42734,958,0.26825
42738,19,0.9784999999999999
42738,155,0.15749999999999997
42738,264,0.74525
42738,287,0.17149999999999999
42738,307,0.54725
42738,363,0.351
42738,451,0.9755
42738,458,0.6365
42738,460,0.8707499999999999
42738,501,0.73875
42738,603,0.43875
42738,710,0.7995000000000001
42738,732,0.197
42738,901,0.95625
42738,902,0.96825
42738,991,0.8740000000000001
42738,1032,0.1885
42738,1067,0.9910000000000001
42738,1069,0.9984999999999999
42738,1085,0.2955
42738,1105,0.95025
42738,1106,0.9982500000000001
42740,332,0.7055
42761,435,0.9537500000000001
42783,614,0.67825
